summonerName,summonerLevel,rank,wins,losses,winRate,kills,deaths,assists,prefLane,campsKilled,minionsKilled,goldEarned,turretTakedowns,visionScore,dragonKills,longestTimeSpentLiving,totalDamageDealt,totalDamageTaken,gameDuration,gameStart
Puki style83,179,PLATINUM,6,19,0.24,4.4,5.56,5.64,ADC,3.8,142.36,10239.52,1,20.52,0,451.44,106707.92,387702,27.749333333333333,12.711333333333332
Uncle Yasu0,763,PLATINUM,14,11,0.56,6.96,8.44,8.32,MIDDLE,42.48,162.52,13655.52,2,18.72,0,573.76,184690.72,737029,31.69066666666667,15.111333333333333
eRcø,581,PLATINUM,9,16,0.36,8.92,8.28,15.08,TOP,2.84,127.8,13701.2,1,10.72,0,419.92,119720.64,778327,26.768,14.498666666666669
ErVerdulero,150,PLATINUM,12,13,0.48,9.6,9.72,7.84,ADC,9.24,154.12,12770.2,2,21.32,0,454.76,135703.08,675378,29.518666666666665,14.134
Benwailord2,145,PLATINUM,15,10,0.6,10.96,9.2,20.6,TOP,45.44,65.68,14909.8,2,10.2,0,382.28,143787.92,850122,24.45266666666667,16.086
Filthy Pranks,494,PLATINUM,12,13,0.48,5.48,5.28,10.2,TOP,2.08,136.04,11770.72,1,17.52,0,615.2,106531.72,689082,27.276666666666664,20.672
CafonKing,710,PLATINUM,11,14,0.44,7.4,7.08,9.36,MIDDLE,2.76,176.6,13438.24,1,17.24,0,497.08,144219.28,706608,29.07333333333333,16.206666666666667
ßodî,140,PLATINUM,11,14,0.44,7.76,6.68,6.92,NONE,14.2,15.24,14885.12,0,14.12,0,195.76,65951.24,971235,21.952,15.112
obzii,480,PLATINUM,12,13,0.48,5.96,7.0,7.48,MIDDLE,4.96,184.84,12725.8,2,20.68,0,627.76,159620.32,820538,30.273333333333333,14.877333333333333
Mr  Puff,720,PLATINUM,9,16,0.36,7.96,10.32,12.56,MIDDLE,2.76,103.52,12198.12,1,28.04,0,421.68,100703.6,702674,27.538666666666664,18.4
Thimo,485,PLATINUM,10,15,0.4,8.68,9.32,11.48,ADC,16.84,148.32,13929.52,1,17.76,0,485.28,161675.44,788474,30.601333333333333,13.738
Noobpwn0r1337,264,PLATINUM,15,10,0.6,8.76,5.6,6.4,NONE,37.84,101.12,13316.64,2,23.52,0,606.76,148243.92,893246,27.90266666666667,16.556666666666665
lets smile,216,PLATINUM,18,7,0.72,11.0,4.88,7.12,MIDDLE,9.4,160.56,13522.96,1,16.32,0,671.92,157668.8,610622,29.79133333333333,13.46
Tariqsoo,436,PLATINUM,10,15,0.4,8.76,9.16,16.96,NONE,21.96,45.96,14640.76,0,6.6,0,247.12,99438.76,853586,21.938666666666663,16.97533333333333
BullyPistola,276,PLATINUM,10,15,0.4,5.56,5.6,6.96,JUNGLE,47.2,129.36,11986.92,1,17.44,0,567.08,173309.52,722452,29.078666666666667,12.689333333333334
Yäsuo yada Ayran,50,PLATINUM,9,16,0.36,6.6,8.44,7.6,MIDDLE,26.64,144.68,12643.32,1,33.0,0,510.04,165398.92,696305,31.01533333333333,19.13133333333333
icemanCDMT,219,PLATINUM,17,8,0.68,11.28,7.04,6.76,MIDDLE,2.96,188.2,14161.16,1,23.12,0,568.6,170491.6,736904,31.708,17.660666666666668
CrisGuerrero11,508,PLATINUM,12,13,0.48,9.6,7.52,6.84,MIDDLE,4.16,164.96,14012.24,0,36.36,0,585.92,152176.96,733360,32.626666666666665,12.08
PFTG Dernimpert,204,PLATINUM,11,14,0.44,7.44,7.68,6.24,JUNGLE,73.08,107.72,12174.72,1,17.92,0,505.68,180514.6,704951,27.94533333333333,14.927333333333332
Caarry Potter,341,PLATINUM,14,11,0.56,3.24,7.0,13.48,SUPPORT,0.72,34.76,9307.68,1,60.72,0,621.24,45472.48,497334,30.19533333333333,17.968666666666664
Yuuriko,40,PLATINUM,12,13,0.48,2.2,5.6,14.04,SUPPORT,0.16,34.6,8047.6,2,54.6,0,522.6,35569.0,444854,26.480666666666664,13.962666666666667
catchafizz,164,PLATINUM,14,11,0.56,6.12,6.04,9.92,SUPPORT,15.6,82.48,10885.88,1,44.44,0,571.24,98210.8,489599,28.822666666666667,15.876666666666669
solomun fanboy ,277,PLATINUM,15,10,0.6,7.32,6.48,7.72,ADC,36.0,115.8,14743.0,2,13.52,0,390.8,174766.44,713233,26.108666666666668,16.350666666666665
idek cba ,325,PLATINUM,12,13,0.48,6.4,6.68,7.64,ADC,57.0,142.64,12489.32,2,21.76,0,484.12,198905.16,626882,29.334,12.504
1spire2fait réel,439,PLATINUM,14,11,0.56,8.84,6.76,8.76,TOP,10.52,155.28,13026.24,2,16.48,0,535.36,144264.56,734157,27.476666666666667,13.212666666666667
Rytsuke Tempest,521,PLATINUM,15,10,0.6,4.92,6.48,11.56,NONE,37.72,33.76,13447.36,1,23.92,0,435.28,101789.96,691988,25.83933333333333,15.588
Only Proxy,583,PLATINUM,12,13,0.48,6.16,6.6,6.72,ADC,54.4,150.32,12837.88,1,11.4,0,583.68,198965.44,660735,29.61733333333333,15.703333333333337
Gandalo,491,PLATINUM,10,15,0.4,6.72,5.92,6.2,ADC,13.08,169.2,12450.12,2,20.68,0,626.16,141106.36,578584,30.594,15.539333333333332
Sharphik,151,PLATINUM,11,14,0.44,6.24,5.56,8.04,TOP,41.48,157.6,12893.16,2,16.96,0,599.6,179342.52,915327,31.118666666666662,17.235333333333333
lchVeigarmich,763,PLATINUM,11,14,0.44,6.64,6.68,4.32,MIDDLE,11.16,183.36,12684.4,2,15.16,0,506.2,172700.0,631537,28.722,15.186666666666667
Lil Gusize,667,PLATINUM,12,13,0.48,6.08,5.04,6.72,ADC,5.12,191.96,11756.84,1,17.92,0,660.48,139238.56,432159,27.414,16.38533333333333
31 Z,518,PLATINUM,12,13,0.48,8.48,6.16,6.2,TOP,4.76,189.6,13242.16,2,13.2,0,551.92,161311.8,779956,28.71066666666667,17.021333333333335
PROUDCATOWNER,290,PLATINUM,15,10,0.6,6.68,7.24,5.24,TOP,5.08,187.56,12285.36,2,14.6,0,478.32,150785.24,682023,28.314666666666668,13.061333333333332
NB BOØMER,424,PLATINUM,11,14,0.44,6.28,8.32,8.36,TOP,19.08,129.8,11829.36,1,14.84,0,445.16,134691.04,892026,28.338,17.851333333333333
Faloffel,481,PLATINUM,15,10,0.6,7.4,6.96,8.44,MIDDLE,7.12,190.76,13611.92,2,23.6,0,576.2,167549.64,715050,31.691333333333333,16.843333333333334
G2 StopAsianHate,583,PLATINUM,10,15,0.4,5.88,7.8,8.24,MIDDLE,20.4,158.84,11838.6,1,28.4,0,539.32,152696.0,689059,30.066,15.774
crÿ me a rïven,165,PLATINUM,12,13,0.48,8.8,6.52,4.64,TOP,11.88,234.96,15574.36,3,23.2,0,618.16,231399.72,771311,32.062666666666665,9.838666666666668
Petrichoria,340,PLATINUM,11,14,0.44,6.4,7.28,7.36,ADC,30.36,133.68,11454.0,1,19.28,0,459.24,143261.12,656482,27.941333333333333,12.625333333333334
cpt bugbeard,335,PLATINUM,12,13,0.48,4.92,5.36,9.28,SUPPORT,0.8,40.4,9070.16,1,61.52,0,641.84,33961.6,557548,28.095333333333333,15.472666666666669
BLUE LABELL,419,PLATINUM,14,11,0.56,7.24,8.24,5.92,JUNGLE,41.48,142.56,12629.8,2,17.4,0,480.16,190722.72,798361,28.85,17.933333333333334
Saltqueen2,221,PLATINUM,11,14,0.44,10.92,10.68,13.92,NONE,5.2,104.12,15109.36,1,10.8,0,287.32,122097.76,843869,24.078666666666667,18.444666666666667
aspitouf,89,PLATINUM,15,10,0.6,4.48,6.96,11.12,SUPPORT,1.56,72.68,9966.88,1,56.08,0,549.12,69842.08,535088,28.200666666666667,15.23
hesmohesmo,425,PLATINUM,9,16,0.36,6.56,8.48,14.68,ADC,3.8,133.64,14172.48,1,9.32,0,481.72,139376.44,832596,26.97733333333333,18.482666666666667
Karma ad nauseam,651,PLATINUM,15,10,0.6,5.48,8.48,13.0,SUPPORT,0.88,39.88,9940.08,1,54.76,0,453.28,55139.52,550493,28.41,10.882666666666667
Surfer Panda,520,PLATINUM,14,11,0.56,7.12,5.96,5.36,TOP,14.44,173.0,12528.76,2,13.64,0,654.08,168229.36,869486,29.85,16.61733333333333
FaceTheWindEUW,171,PLATINUM,8,17,0.32,5.88,7.4,5.32,MIDDLE,13.44,199.68,12760.92,2,21.68,0,482.44,181955.92,677935,29.646,14.598
ZedZiow,615,PLATINUM,12,13,0.48,5.2,5.88,6.92,MIDDLE,9.64,163.52,11272.92,1,21.56,0,627.76,145443.76,672823,29.432,16.296
Killerjake1313,144,PLATINUM,13,12,0.52,8.84,5.24,7.24,ADC,17.56,185.8,13694.6,2,20.88,0,667.12,159095.4,506688,30.266,13.718666666666667
RPKazu,341,PLATINUM,13,12,0.52,5.0,9.12,18.36,SUPPORT,10.96,38.92,11096.92,1,44.32,0,415.96,61846.0,783957,28.516666666666666,9.146666666666668
Dlck Tektiv,465,PLATINUM,7,18,0.28,7.36,6.36,4.88,MIDDLE,6.0,200.96,12860.72,2,15.12,0,627.4,153555.72,670554,29.680666666666664,17.720000000000002
KayzLow,479,PLATINUM,8,17,0.32,5.6,5.8,7.84,NONE,12.96,67.52,12458.36,1,20.48,0,451.8,105169.2,546983,25.06533333333333,13.548666666666666
DeusFlammae,315,PLATINUM,11,14,0.44,7.0,5.64,3.76,NONE,31.08,121.8,10190.32,0,13.28,0,474.0,137485.64,648608,23.962666666666667,14.676666666666668
BERSERKER OZ,835,PLATINUM,9,16,0.36,7.36,9.72,8.8,TOP,3.48,162.72,12938.0,1,10.32,0,484.16,142662.32,694036,28.504,12.709333333333332
Cuttix99,734,PLATINUM,16,9,0.64,5.76,7.04,5.92,TOP,10.08,173.68,13692.08,2,13.04,0,519.28,160107.44,743347,28.709333333333333,17.487333333333332
Pipopu,562,PLATINUM,12,13,0.48,5.72,6.72,5.32,NONE,27.6,113.72,14720.12,1,14.16,0,310.84,164986.72,975718,25.82733333333333,17.622666666666664
HabHit,349,PLATINUM,12,13,0.48,5.08,6.48,12.4,NONE,1.72,108.68,11527.04,1,21.52,0,420.2,94601.88,647501,25.62,15.149333333333336
rayy3n,320,PLATINUM,15,10,0.6,6.04,6.2,7.52,MIDDLE,3.68,181.44,12734.64,2,18.24,0,574.0,143933.76,485848,30.392666666666667,13.556666666666668
ITDG Nobo,329,PLATINUM,13,12,0.52,9.24,7.12,6.88,MIDDLE,16.52,185.84,13600.96,2,16.52,0,508.92,184533.56,653093,29.159333333333333,14.475333333333332
Chaika is Kawaii,102,PLATINUM,13,12,0.52,8.04,7.88,6.6,JUNGLE,74.68,100.04,13600.4,1,17.36,0,486.72,199841.92,852326,29.561333333333334,13.523333333333332
BoaBIgCook,717,PLATINUM,12,13,0.48,8.68,7.64,9.4,NONE,30.0,125.8,12952.68,1,21.64,0,440.2,149196.72,746174,28.94333333333333,12.856
Lee Kang In V2,415,PLATINUM,14,11,0.56,7.0,7.88,9.24,MIDDLE,39.72,131.28,13412.48,1,26.32,0,548.04,171693.48,769221,31.53666666666667,11.214
CheapGumayusi,461,PLATINUM,12,13,0.48,8.68,6.64,6.96,JUNGLE,87.72,63.68,11983.6,1,17.12,0,479.12,174430.2,727338,26.858666666666668,15.001333333333331
DKS Bjon,199,PLATINUM,8,17,0.32,4.72,6.52,7.12,JUNGLE,64.28,76.16,11837.68,0,23.16,1,441.76,149819.52,928901,28.47,16.365333333333332
MB zaza,265,PLATINUM,9,16,0.36,6.04,8.2,7.2,TOP,8.16,135.72,10792.36,1,13.88,0,449.0,107263.44,853964,28.27733333333333,17.808
Ryk034,409,PLATINUM,14,11,0.56,8.64,7.24,6.36,NONE,3.12,73.84,16198.56,1,14.4,0,229.32,105463.48,848416,23.608,19.090666666666667
DisgustinJGL,886,PLATINUM,11,14,0.44,6.8,6.76,6.0,ADC,15.88,202.64,13377.72,2,20.56,0,586.4,193338.64,741444,30.676666666666662,14.558666666666666
Fabula Aeternum,633,PLATINUM,11,14,0.44,7.6,8.0,20.12,NONE,13.32,45.56,11608.64,1,12.76,0,379.0,71140.12,567749,22.912666666666667,17.380666666666666
XeeZ,420,PLATINUM,13,12,0.52,11.64,6.68,7.12,ADC,3.92,173.08,15345.8,2,14.56,0,529.76,166449.76,616534,29.650666666666663,16.172
Dasslak,391,PLATINUM,11,14,0.44,5.88,10.04,17.12,SUPPORT,0.92,41.4,10925.92,1,37.32,0,413.04,56329.72,648711,26.20733333333333,18.83333333333333
Danishboy1,219,PLATINUM,10,15,0.4,6.32,5.56,8.32,MIDDLE,17.48,133.84,12023.04,1,10.32,0,522.96,126414.64,531983,27.156,15.0
Vukooo,287,SILVER,13,12,0.52,5.24,6.08,12.6,ADC,3.88,108.76,11280.92,2,43.28,0,610.32,100740.96,537818,30.684666666666665,18.948666666666668
Gorgon03,237,SILVER,13,12,0.52,5.2,7.92,10.0,TOP,4.64,146.76,12848.0,2,20.6,0,499.56,146517.68,846260,27.890666666666668,14.103333333333332
TeckNac,161,SILVER,11,14,0.44,7.56,6.52,7.72,MIDDLE,3.32,138.04,11844.12,1,18.64,0,614.4,117644.96,475863,29.51533333333333,17.186
nomefigo123,344,SILVER,10,15,0.4,6.24,8.36,10.4,SUPPORT,16.4,120.84,12523.96,1,41.16,0,577.6,147402.64,784983,33.44533333333333,11.333333333333334
zorrita vasca,587,SILVER,9,16,0.36,5.6,7.64,4.32,MIDDLE,38.4,127.96,11435.48,2,21.12,0,404.92,151156.56,624807,27.388,16.880666666666666
Alwinster14,317,SILVER,11,14,0.44,5.8,6.08,5.8,MIDDLE,10.28,197.08,12411.64,1,23.0,0,660.52,174139.72,639680,29.592,15.131333333333334
tretunn,429,SILVER,11,14,0.44,5.88,7.72,6.88,JUNGLE,54.72,100.76,11353.48,2,15.92,0,426.64,155660.8,774317,26.028,15.871333333333332
Neïra,281,SILVER,11,14,0.44,4.56,7.76,12.32,SUPPORT,1.28,40.2,10102.4,1,46.76,0,482.68,62246.16,480027,26.982000000000003,15.762
BRETONGAMER56,215,SILVER,17,8,0.68,7.0,5.28,9.2,SUPPORT,1.12,51.36,11623.08,1,30.52,0,526.96,63466.04,528892,24.890666666666668,14.670666666666667
Guuutiii,729,SILVER,14,11,0.56,7.0,8.8,12.48,NONE,26.72,75.52,13160.36,1,13.92,0,310.76,118577.84,793283,24.93533333333333,16.055333333333333
Toji14,247,SILVER,10,15,0.4,7.92,7.96,8.52,NONE,0.16,90.2,13048.68,1,9.76,0,276.48,84496.84,562835,22.914,17.4
Sail0rBlue,410,SILVER,12,13,0.48,7.04,7.96,7.4,JUNGLE,100.8,42.32,11774.52,1,23.04,1,507.0,185758.76,774954,30.044666666666668,17.955333333333332
Voghera Capitale,460,SILVER,10,15,0.4,8.36,9.36,7.4,JUNGLE,47.64,141.68,14246.96,2,24.36,0,498.28,193615.8,871196,33.862,17.69333333333333
Da69RK,110,SILVER,10,15,0.4,8.64,7.48,6.24,MIDDLE,36.44,133.72,12465.8,1,19.04,0,532.28,157396.04,694774,28.704666666666665,11.905333333333337
Bot MiloszJ,399,SILVER,12,13,0.48,9.28,7.04,4.56,MIDDLE,10.76,173.44,12714.28,1,16.12,0,517.6,160049.56,604306,28.45,16.862000000000002
rapia13,295,SILVER,14,11,0.56,12.08,10.36,16.52,TOP,1.8,110.44,14395.96,2,14.8,0,292.36,121331.4,723884,25.302666666666667,18.636000000000003
Tulype 1312,763,SILVER,13,12,0.52,10.48,10.16,12.76,JUNGLE,138.4,38.0,14723.08,0,15.68,1,447.4,260884.24,1096165,31.46333333333333,11.501333333333331
LordBlauFux,314,SILVER,11,14,0.44,8.72,7.64,7.8,JUNGLE,57.36,75.56,13506.8,1,14.12,0,474.28,150556.96,772743,27.49333333333333,18.52
O Piratinha,368,SILVER,14,11,0.56,10.72,7.52,8.6,MIDDLE,1.76,184.12,14199.96,2,18.52,0,490.04,155869.16,812707,31.36466666666667,14.641333333333334
UNAIGARCIA02,354,SILVER,17,8,0.68,6.56,6.12,6.64,NONE,7.08,90.28,15230.56,1,18.2,0,387.16,128973.8,669374,24.03533333333333,19.56
vadiiii,565,SILVER,14,11,0.56,7.68,5.84,7.84,NONE,12.88,79.64,14045.44,0,10.56,0,419.16,89499.52,595496,22.586,15.63
B2B,340,SILVER,8,17,0.32,9.84,6.88,6.68,MIDDLE,45.48,135.16,12874.2,1,22.16,0,555.72,172220.88,678791,29.26066666666667,14.455333333333334
Princess Savior,36,SILVER,15,10,0.6,14.04,8.12,7.52,JUNGLE,107.48,49.04,14833.56,3,23.88,1,483.96,206905.52,780674,28.93133333333333,20.45266666666667
Rampazvi,546,SILVER,15,10,0.6,8.44,6.64,6.72,NONE,22.0,89.48,15565.04,1,12.24,0,349.12,142970.2,1063851,25.740666666666662,11.386
xkhalilousx,39,SILVER,22,3,0.88,15.44,4.56,12.12,ADC,7.08,152.92,15010.64,3,13.32,0,550.2,141841.84,424354,23.80133333333333,17.06
LickMyBell,384,SILVER,14,11,0.56,4.44,7.0,13.84,NONE,0.32,27.92,11094.16,1,34.0,0,362.28,42976.88,599699,22.71066666666667,17.992666666666665
Staphany San,1100,SILVER,10,15,0.4,10.92,7.36,8.72,ADC,9.92,143.32,13040.4,2,32.4,0,504.84,145696.8,611282,29.55333333333333,14.226666666666668
kasem246,512,SILVER,18,7,0.72,6.68,6.52,9.4,JUNGLE,33.88,124.0,12049.88,2,21.84,0,607.84,153288.36,846446,31.633333333333333,16.227333333333334
Skt1 valu,346,SILVER,11,14,0.44,4.96,9.16,14.64,SUPPORT,4.04,49.28,11020.0,1,51.84,0,398.52,67112.52,774892,30.366,17.358
HolySchneefl0cke,313,SILVER,12,13,0.48,1.8,3.44,14.08,SUPPORT,0.16,32.36,8307.36,2,63.92,0,800.52,29384.32,365974,29.08333333333333,15.856
Emmes,452,SILVER,9,16,0.36,6.6,9.4,6.32,MIDDLE,8.12,188.44,12550.88,1,24.92,0,438.84,154227.76,612660,29.718666666666664,16.414666666666665
ßªrney Stinsºn,469,SILVER,12,13,0.48,7.12,7.76,10.4,MIDDLE,14.48,108.12,11753.2,1,22.68,0,511.84,111159.2,659994,31.90266666666667,15.988666666666669
Eye of the V0id,443,SILVER,13,12,0.52,5.72,6.08,10.6,MIDDLE,6.52,116.12,11854.72,1,24.76,0,639.04,115371.44,556661,28.04533333333333,18.424666666666667
Tolkind,492,SILVER,10,15,0.4,7.4,5.0,8.28,ADC,2.08,137.44,11614.2,1,13.2,0,605.84,103570.16,396736,24.948,17.757333333333335
agua del vater,145,SILVER,13,12,0.52,5.72,6.4,9.08,JUNGLE,114.04,37.8,11384.68,1,30.0,1,546.32,193559.64,831665,29.55666666666667,15.321333333333332
Fuk UPC,836,SILVER,14,11,0.56,9.2,7.96,5.96,NONE,2.24,117.76,15520.36,1,5.12,0,345.44,120425.48,784006,25.706,16.923333333333332
Luxary147,629,SILVER,15,10,0.6,9.84,8.44,8.68,ADC,31.44,129.0,14783.28,2,11.68,0,412.04,174043.64,825382,27.546666666666667,12.991333333333332
LyncFTW2,162,SILVER,15,10,0.6,10.44,6.72,7.4,JUNGLE,138.76,27.52,13211.32,1,25.28,1,599.6,221702.92,956372,31.20266666666667,12.28
Goku Jng,326,SILVER,15,10,0.6,5.4,4.56,7.8,JUNGLE,117.4,71.24,12774.12,1,33.28,1,645.56,230783.56,784258,30.62933333333333,15.824000000000002
FreezeYouUp,46,SILVER,15,10,0.6,2.92,6.52,16.48,SUPPORT,10.04,34.68,9427.56,1,56.04,0,578.64,51727.4,544851,31.592666666666663,14.932
phenixo21,439,SILVER,17,8,0.68,6.44,5.76,6.2,MIDDLE,10.0,153.12,11711.88,2,17.52,0,656.16,128396.32,523114,30.800666666666665,16.274
HelloIAmToxic,157,SILVER,9,16,0.36,5.72,7.16,7.68,JUNGLE,130.44,38.36,11553.12,1,31.12,1,584.92,221742.84,886800,30.596666666666668,15.047333333333334
HacKKo V1,168,SILVER,13,12,0.52,10.96,6.16,7.04,MIDDLE,4.0,187.04,13770.12,1,20.6,0,545.56,173201.0,621387,31.930666666666664,15.932
Badabeu,394,SILVER,14,11,0.56,7.92,8.32,11.96,ADC,3.88,130.24,12390.64,1,17.24,0,454.96,107451.76,654523,27.31,18.644
LohrPT,81,SILVER,14,11,0.56,9.08,4.4,13.2,JUNGLE,79.24,84.88,13222.0,2,22.08,1,781.88,180689.48,715300,30.486666666666668,10.182
XplosivDiarrhea,368,SILVER,13,12,0.52,4.04,7.68,12.36,SUPPORT,1.48,73.48,10061.24,1,48.96,0,419.0,69933.8,523822,29.006666666666668,17.03666666666667
BeyondTitanium,65,SILVER,15,10,0.6,8.56,5.52,10.48,JUNGLE,110.76,53.56,12937.2,1,23.88,1,686.24,204170.44,853511,28.574666666666666,16.245333333333335
Nordstromskar123,376,SILVER,11,14,0.44,5.16,6.16,6.88,NONE,24.72,101.08,12817.92,0,13.6,0,554.0,127729.72,607831,28.33333333333333,15.443333333333332
Gidraaa,385,SILVER,12,13,0.48,6.8,8.28,6.32,ADC,41.44,108.24,11633.76,1,18.8,0,496.92,147140.2,653749,28.796,16.522666666666666
ARNAIR YT,371,SILVER,11,14,0.44,5.16,7.44,5.2,TOP,11.0,212.52,14336.44,3,30.28,0,666.12,204134.32,966731,33.937333333333335,15.746
Marianit0Verrac0,466,SILVER,9,16,0.36,9.96,7.76,10.0,ADC,6.0,176.32,14234.68,2,12.64,0,538.08,152146.96,636236,28.622666666666664,16.87666666666667
RayoTransformado,569,SILVER,12,13,0.48,5.64,7.32,12.2,NONE,8.88,52.28,14197.48,1,23.8,0,420.76,82447.52,914390,25.82133333333333,16.720666666666666
MaddoG813,511,SILVER,8,17,0.32,1.56,4.88,13.76,SUPPORT,0.0,7.2,7541.96,1,47.2,0,653.6,14677.32,231193,27.282,17.188
Xayah For U,335,SILVER,15,10,0.6,5.28,7.72,11.24,SUPPORT,8.88,55.16,10706.96,2,78.52,0,494.04,75921.44,701688,30.486,16.206666666666667
Draven on Eva 01,330,SILVER,12,13,0.48,6.36,7.56,8.08,JUNGLE,116.84,54.16,12430.12,1,21.92,0,509.24,215326.84,850908,31.793333333333333,17.28533333333333
korkiamaikki,376,SILVER,12,13,0.48,8.0,6.72,4.84,MIDDLE,6.0,168.88,12346.36,2,14.08,0,539.0,157046.64,531685,28.755333333333333,17.10666666666667
DAHEK MAN,314,SILVER,11,14,0.44,6.12,6.0,5.52,NONE,1.6,112.32,11681.56,1,7.6,0,440.16,107352.76,679776,23.60533333333333,17.336000000000002
FaNtalFBIl,117,SILVER,13,12,0.52,7.52,5.28,6.24,ADC,6.92,208.24,13768.12,2,14.96,0,675.08,196107.8,551656,30.422666666666665,13.184666666666669
DADDYWECANT,220,SILVER,11,14,0.44,6.64,5.8,7.84,MIDDLE,13.84,117.68,11188.84,1,20.76,0,552.92,118566.48,675399,28.580666666666666,15.661333333333332
BHL ,471,SILVER,12,13,0.48,6.72,8.96,5.44,MIDDLE,16.08,153.48,12027.08,1,20.52,0,499.04,146243.04,791286,29.918,14.584
Mr Gundoo,522,SILVER,12,13,0.48,8.12,6.76,4.92,TOP,18.36,189.88,13269.32,2,20.24,0,469.0,188367.0,768283,30.128,9.99
vHasky,313,SILVER,16,9,0.64,5.64,5.52,13.24,SUPPORT,1.76,43.2,10549.08,1,47.76,0,703.12,77119.88,630807,29.82133333333333,15.546666666666663
tantemaja,441,SILVER,14,11,0.56,5.12,6.12,9.72,SUPPORT,2.92,92.4,11638.92,1,28.92,0,541.68,94198.92,499387,26.534666666666663,16.76
The God Of All,608,SILVER,11,14,0.44,8.36,7.6,5.92,MIDDLE,0.92,127.2,11478.76,1,14.64,0,417.44,110998.88,592620,26.942,17.72533333333333
Löndetta,403,SILVER,9,16,0.36,6.16,7.68,7.24,MIDDLE,7.84,154.44,11345.44,1,16.28,0,464.68,130632.4,628964,28.906,20.54866666666667
AguyamI,438,SILVER,9,16,0.36,6.12,6.32,9.96,NONE,0.84,27.96,14886.24,0,22.28,0,319.52,64376.36,655641,22.228,14.25
BailaVinijrBaila,525,SILVER,11,14,0.44,5.88,6.76,10.52,MIDDLE,7.2,99.56,10686.24,1,14.4,0,512.4,99799.4,567781,27.26,17.492
SkrrtSkrrtSkrrt,473,SILVER,14,11,0.56,8.68,6.08,5.44,TOP,4.88,194.96,13832.48,3,11.4,0,604.0,160043.16,853903,31.06,18.022666666666662
TCT Fluffycloud,241,SILVER,16,9,0.64,4.0,5.84,9.32,JUNGLE,70.88,36.24,12029.4,0,18.28,0,446.32,147050.32,800075,26.35533333333333,15.322666666666668
Jiackie,232,SILVER,14,11,0.56,8.16,7.48,8.32,NONE,13.84,33.4,15925.68,0,6.04,0,239.32,75332.92,849051,21.07,9.722666666666669
KC BIG PUMBA,520,SILVER,15,10,0.6,7.64,7.04,9.64,JUNGLE,112.04,36.92,12265.16,1,26.84,0,540.32,194399.48,909815,30.584,15.772
Sadaps,125,SILVER,12,13,0.48,6.96,8.6,15.32,NONE,38.4,24.8,14323.92,1,6.56,0,295.16,102824.88,877644,22.622666666666664,16.936
ScoreBunny,441,SILVER,16,9,0.64,7.4,8.56,23.0,MIDDLE,0.48,65.32,12719.12,1,22.68,0,365.28,73721.96,643151,24.87333333333333,13.648666666666664
erfank,614,SILVER,16,9,0.64,12.56,8.24,10.56,ADC,27.04,117.36,15192.0,1,11.92,0,566.2,163163.16,811865,29.254,15.478
CHN QYnb666,363,SILVER,9,16,0.36,4.96,7.84,7.6,JUNGLE,33.52,95.68,11327.12,2,32.04,0,498.8,129464.64,814252,30.598000000000003,16.728666666666665
Zyuq,297,SILVER,19,6,0.76,8.24,5.08,5.8,NONE,5.12,73.0,17085.68,1,7.52,0,311.44,114135.36,783064,21.214,17.322666666666667
KingMontegro,672,SILVER,9,16,0.36,10.0,6.84,9.88,JUNGLE,79.48,69.44,12827.24,1,12.44,0,470.36,179479.36,763242,26.53533333333333,14.604
measdasd,340,SILVER,14,11,0.56,3.32,8.6,11.84,SUPPORT,4.24,76.52,10084.52,1,34.6,0,449.28,77280.24,675453,29.476,12.63
Choupette2323,437,SILVER,12,13,0.48,3.28,6.08,18.56,SUPPORT,1.0,42.36,10022.64,1,75.24,0,559.12,45115.72,494795,30.636000000000003,13.13
TeckNac,161,SILVER,10,15,0.4,7.2,6.56,7.56,MIDDLE,3.0,137.64,11668.04,1,18.68,0,634.04,117025.96,473468,29.537333333333333,17.062
Konnii,319,SILVER,11,14,0.44,7.36,8.92,5.96,TOP,36.16,135.32,12912.16,2,24.24,0,528.28,179690.24,819264,33.31066666666667,16.011333333333333
Berta Detrell,345,SILVER,10,15,0.4,3.16,6.28,8.88,SUPPORT,1.08,44.64,9976.24,1,33.44,0,418.36,52587.96,617199,24.884,14.062
lnvisibIe,611,SILVER,11,14,0.44,5.48,7.32,6.12,JUNGLE,76.56,91.52,11543.28,1,14.52,0,664.72,182897.44,813076,31.956666666666667,18.166
Journey Zed,882,SILVER,10,15,0.4,10.6,7.52,8.4,ADC,16.16,124.36,13453.08,1,20.28,0,448.88,136173.16,746666,29.151333333333334,18.652
Ziloann,418,SILVER,14,11,0.56,8.92,8.56,11.52,SUPPORT,6.84,88.68,12503.56,1,24.24,0,393.16,103604.64,737634,27.648666666666667,16.478666666666665
wojtek17,227,SILVER,13,12,0.52,4.52,7.32,11.16,SUPPORT,6.04,97.8,10946.8,2,37.96,0,584.12,103907.16,625002,31.564,17.775333333333332
LL Dak2,833,SILVER,12,13,0.48,8.8,9.0,7.76,SUPPORT,5.84,108.32,13838.6,2,24.56,0,370.48,124590.96,844852,28.866666666666667,18.354666666666667
Meraval,382,SILVER,12,13,0.48,2.08,8.08,19.36,SUPPORT,0.0,26.2,9037.92,1,37.76,0,477.24,26153.6,596053,26.652,15.054666666666666
